STN--- WBAN   YEARMODA    TEMP       DEWP      SLP        STP       VISIB      WDSP     MXSPD   GUST    MAX     MIN   PRCP   SNDP   FRSHTT
725053 94728  20140306    24.5 24     4.1 24  1033.6 24  1028.5 24   10.0 24    8.1 21   11.1   19.0    39.0    16.0   0.00G   3.9  000000
725053 94728  20140307    30.2 24    17.9 24  1026.9 22  1021.3 24   10.0 24    6.8 24   11.1   19.0    37.0    16.0   0.00G   3.9  000000
725053 94728  20140308    42.8 24    26.9 24  1011.4 23  1006.4 24   10.0 24    5.1 24   11.1   20.0    57.0    26.1   0.00G   3.9  000000
725053 94728  20140309    41.4 24    18.9 24  1013.9 24  1009.0 24    9.6 24    5.6 23    9.9   18.1    57.0    35.1   0.00G   3.1  000000
725053 94728  20140310    42.3 24    18.9 24  1009.9 23  1005.0 24    9.7 24    4.7 21    9.9   24.1    51.1*   35.6*  0.00G   2.0  001000
725053 94728  20140311    53.6 24    30.9 24  1002.9 24   998.1 24    9.9 24    4.6 22    8.0   15.9    64.9    36.0   0.00G   1.2  000000
725053 94728  20140312    52.5 24    38.4 24   997.5 23   992.2 24    7.9 24    3.3 24    7.0   17.1    66.0    45.0   0.00G 999.9  010000
725053 94728  20140313    28.7 24    11.7 24  1000.8 20   992.2 24    9.1 24   11.0 24   17.1   31.1    55.9    18.0   0.35G 999.9  010000
725053 94728  20140314    30.5 24     5.2 24  1019.6 24  1014.6 24   10.0 24    6.1 24   13.0   26.0    46.0    18.0   0.00G 999.9  000000
725053 94728  20140315    49.9 24    24.2 24  1010.0 24  1005.1 24   10.0 24    6.6 22   13.0   26.0    57.9*   41.0*  0.00G 999.9  000000
725053 94728  20140316    37.0 24    10.4 24  1019.5 24  1014.6 24   10.0 24    7.3 21   15.0   24.1    57.9    30.0   0.00G 999.9  000000
725053 94728  20140317    28.9 24     2.5 24  1019.0 24  1014.0 24   10.0 24    7.5 23   12.0   20.0    42.1    23.0   0.00G 999.9  000000
725053 94728  20140318    33.9 24     7.3 24  1022.9 24  1017.8 24   10.0 24    5.7 24   12.0   19.0    43.0    23.0   0.00G 999.9  000000
725053 94728  20140319    36.9 24    27.1 24  1023.5 22  1018.3 24    9.4 24    6.2 24    9.9   17.1    44.1    28.0   0.00G 999.9  010000
725053 94728  20140320    45.6 24    34.5 24  1008.2 17  1003.8 24    6.6 24    6.6 24   14.0   24.1    54.0    32.0   0.92G 999.9  010000
725053 94728  20140321    44.1 24    18.4 24  1014.0 24  1009.0 24   10.0 24    8.2 21   12.0   22.0    54.0    39.0   0.00G 999.9  000000
725053 94728  20140322    49.9 24    25.2 24  1012.5 24  1007.5 24   10.0 24    5.6 24   11.1   22.0    63.0    39.0   0.00G 999.9  000000
725053 94728  20140323    40.9 24    17.7 24  1016.2 24  1011.3 24   10.0 24    5.8 21    9.9   20.0    63.0    35.1   0.00G 999.9  000000
725053 94728  20140324    28.0 24     2.8 24  1021.4 24  1016.3 24   10.0 24    6.3 22    9.9   18.1    42.1    21.0   0.00G 999.9  000000
725053 94728  20140325    32.4 24     7.4 24  1018.7 24  1013.7 24   10.0 24    4.1 24    9.9   15.9    39.0    21.0   0.00G 999.9  000000
725053 94728  20140326    33.1 24     9.4 24  1011.4 24  1006.4 24   10.0 24   10.4 23   18.1   28.9    39.0    26.1   0.00G 999.9  000000
725053 94728  20140327    30.5 24     6.5 24  1026.3 24  1021.3 24   10.0 24    6.7 22   15.9   26.0    44.1    21.9   0.00G 999.9  000000
725053 94728  20140328    48.0 24    33.7 24  1019.9 23  1014.9 24    9.6 24    5.1 20    9.9   19.0    61.0*   37.9*  0.00G 999.9  010000
725053 94728  20140329    50.7 24    42.9 24  1018.8 21  1013.7 24    7.5 24    6.6 24   15.0   21.0    62.1    37.0   0.04G 999.9  010000
725053 94728  20140330    45.3 24    41.9 24  1001.0 14   997.0 24    5.6 24    9.6 24   20.0   29.9    59.0    42.1   2.01G 999.9  010000
725053 94728  20140331    43.5 24    32.6 24  1009.7 22  1004.8 24    9.5 24    8.2 23   12.0   25.1    55.9    36.0   0.30G 999.9  011000
725053 94728  20140401    46.8 24    26.9 24  1018.2 24  1013.3 24   10.0 24    5.0 24    9.9   18.1    60.1    36.0   0.01G 999.9  000000
725053 94728  20140402    47.3 24    35.6 24  1018.6 24  1013.7 24    9.8 24    1.9 24    5.1  999.9    60.1    39.0   0.00G 999.9  000000
725053 94728  20140403    53.6 24    30.8 24  1018.4 24  1013.5 24   10.0 24    3.0 24    6.0  999.9    66.9    42.1   0.00G 999.9  000000
725053 94728  20140404    44.4 24    35.3 24  1016.9 21  1011.5 24    8.0 24    6.5 24   12.0   18.1    54.0*   39.9*  0.10G 999.9  010000
725053 94728  20140405    45.8 24    32.8 24  1009.7 23  1004.8 24    8.1 24    7.9 23   15.0   31.1    53.1*   39.2*  0.18G 999.9  010000
725053 94728  20140406    45.3 24    19.9 24  1020.4 24  1015.4 24   10.0 24    4.3 23    9.9   21.0    61.0    36.0   0.00G 999.9  000000
725053 94728  20140407    47.2 24    31.4 24  1021.2 20  1015.4 24    7.8 24    4.4 22    9.9   15.9    61.0    36.0   0.00G 999.9  010000
725053 94728  20140408    52.6 24    44.1 24  1000.6 20   995.7 24    4.7 24    5.6 24   12.0   22.9    64.0    43.0   0.86G 999.9  110000
725053 94728  20140409    52.2 24    28.7 24  1005.7 24  1000.9 24   10.0 24    6.6 23   13.0   21.0    64.0    45.0   0.34G 999.9  000000
725053 94728  20140410    50.5 24    19.3 24  1019.3 24  1014.3 24   10.0 24    5.8 24   14.0   20.0    61.0    42.1   0.00G 999.9  000000
725053 94728  20140411    62.1 24    37.1 24  1015.6 24  1010.7 24   10.0 24    5.7 23    9.9   17.1    75.0    42.1   0.00G 999.9  000000
725053 94728  20140412    60.4 24    39.7 24  1020.2 23  1015.3 24   10.0 24    3.6 23    8.9   17.1    75.0    50.0   0.00G 999.9  000000
725053 94728  20140413    63.0 24    42.1 24  1020.0 23  1015.2 24    9.8 24    4.7 24    8.9   18.1    77.0    50.0   0.00G 999.9  000000
725053 94728  20140414    67.3 24    52.2 24  1014.7 24  1009.9 24   10.0 24    6.4 20   11.1   26.0    77.0    54.0   0.00G 999.9  000000
725053 94728  20140415    58.5 24    53.5 24  1006.6 19  1001.7 24    7.6 24    6.9 22   14.0   24.1    75.0    44.1   0.07G 999.9  010000
725053 94728  20140416    38.8 24    22.0 24  1023.9 21  1016.4 24    8.5 24    7.3 23   15.0   26.0    63.0    30.9   0.69G 999.9  011000
725053 94728  20140417    41.6 24    21.3 24  1037.7 24  1032.7 24   10.0 24    7.2 24   11.1   19.0    48.9    30.9   0.05G 999.9  000000
725053 94728  20140418    41.4 24    28.1 24  1032.9 23  1027.9 24   10.0 24    5.1 22    8.9   15.0    48.9*   36.0*  0.00G 999.9  000000
725053 94728  20140419    52.6 24    28.3 24  1024.4 24  1019.5 24   10.0 24    3.7 24    8.0   15.0    68.0    35.1   0.00G 999.9  000000
725053 94728  20140420    52.1 24    26.1 24  1030.0 24  1025.1 24   10.0 24    6.6 24   11.1   18.1    68.0    41.0   0.00G 999.9  000000
725053 94728  20140421    52.0 24    27.4 24  1021.8 24  1016.8 24   10.0 24    3.6 24    8.0  999.9    66.9    41.0   0.00G 999.9  000000
725053 94728  20140422    59.0 24    44.3 24  1006.2 24  1001.4 24    9.9 24    4.3 24    8.9   17.1    71.1    41.0   0.00G 999.9  010000
725053 94728  20140423    55.7 24    38.4 24  1001.6 23   996.7 24    9.9 24    6.6 22   13.0   26.0    71.1    48.0   0.01G 999.9  000000
725053 94728  20140424    50.5 24    18.2 24  1011.5 24  1006.6 24   10.0 24    8.1 21   13.0   26.0    62.1    42.1   0.00G 999.9  000000
725053 94728  20140425    52.6 24    19.4 24  1015.2 24  1010.3 24   10.0 24    4.2 22    8.0   18.1    63.0    44.1   0.00G 999.9  000000
725053 94728  20140426    53.0 24    42.0 24  1008.2 20  1003.0 24    8.5 24    5.0 23    9.9   18.1    66.9    44.1   0.89G 999.9  010000
725053 94728  20140427    51.9 24    34.6 24  1014.3 22  1009.1 24    9.6 24    5.2 21    8.0   17.1    66.9    46.0   0.05G 999.9  010000
725053 94728  20140428    54.5 24    32.5 24  1018.5 24  1013.6 24   10.0 24    3.6 22    8.9  999.9    66.9    45.0   0.00G 999.9  000000
725053 94728  20140429    49.7 24    36.8 24  1025.0 23  1020.0 24   10.0 24    7.1 23   12.0   20.0    66.9    45.0   0.00G 999.9  010000
725053 94728  20140430    44.2 24    40.6 24  1027.5 13  1021.5 24    4.1 24    7.7 24   13.0   22.9    52.0    41.0   0.59G 999.9  010000
725053 94728  20140501    61.1 24    52.4 24  1006.9 11  1005.7 24    4.7 24    4.6 24    8.0   15.9    78.1    41.0   4.53G 999.9  110000
725053 94728  20140502    63.4 24    41.8 24  1007.3 24  1002.5 24   10.0 24    3.7 22    8.9   19.0    78.1    51.1   0.12G 999.9  000000
725053 94728  20140503    61.3 24    36.6 24  1010.0 24  1005.2 24    9.8 24    3.6 23    7.0   15.0    70.0    54.0   0.00G 999.9  010000
725053 94728  20140504    57.6 24    41.0 24  1006.8 24  1002.2 24    9.7 24    5.1 20   13.0   22.9    71.1    54.0   0.08G 999.9  010000
725053 94728  20140505    58.4 24    29.7 24  1010.2 24  1005.4 24   10.0 24    7.2 22   13.0   22.9    70.0    50.0   0.02G 999.9  000000
725053 94728  20140506    60.3 24    28.0 24  1012.8 24  1008.0 24   10.0 24    3.4 22    8.0   19.0    71.1    50.0   0.00G 999.9  000000
725053 94728  20140507    59.1 24    28.5 24  1021.0 24  1016.2 24   10.0 24    3.2 23    8.9   17.1    71.1    50.0   0.00G 999.9  000000
725053 94728  20140508    55.9 24    48.7 24  1021.1 17  1016.4 24    5.2 24    3.7 24    7.0  999.9    69.1    50.0   0.34G 999.9  010000
725053 94728  20140509    58.0 24    54.6 24  1020.5 11  1015.8 24    3.5 24    2.9 23    8.0   14.0    63.0    53.1   0.11G 999.9  010000
725053 94728  20140510    65.6 24    60.2 24  1012.9 16  1008.7 24    3.9 24    3.3 22    8.0   24.1    82.9    55.0   0.04G 999.9  110000
725053 94728  20140511    70.1 24    46.3 24  1014.9 24  1010.1 24    9.6 24    4.0 20    8.9   15.0    82.9    57.0   0.40G 999.9  010000
725053 94728  20140512    73.8 24    49.3 24  1018.4 24  1013.6 24   10.0 24    1.7 23    6.0  999.9    84.9    60.1   0.03G 999.9  000000
725053 94728  20140513    68.5 24    49.5 24  1020.4 22  1015.6 24    9.6 24    5.0 24   14.0   24.1    84.9    60.1   0.00G 999.9  000000
725053 94728  20140514    58.2 24    47.3 24  1025.2 20  1020.4 24    9.6 24    4.7 22    8.0  999.9    73.0    52.0   0.00G 999.9  000000
725053 94728  20140515    63.1 24    59.5 24  1022.3 12  1017.6 23    4.0 24    4.4 22    8.9   15.0    71.1    52.0   0.12G 999.9  010000
725053 94728  20140516    65.9 24    62.8 24  1015.2 22  1010.1 24    5.4 24    5.6 19    8.9   24.1    71.1    57.9   0.07G 999.9  010000
725053 94728  20140517    61.6 24    48.2 24  1014.5 22  1009.1 24    8.7 24    5.3 22    8.0   18.1    70.0    53.1   1.51G 999.9  010000
725053 94728  20140518    60.0 24    36.4 24  1020.5 24  1015.7 24   10.0 24    4.3 22    8.9   15.9    70.0    51.1   0.00G 999.9  000000
725053 94728  20140519    60.3 24    32.4 24  1020.9 24  1016.1 24   10.0 24    4.3 21   11.1   15.9    72.0    48.9   0.00G 999.9  000000
725053 94728  20140520    66.2 24    36.9 24  1018.3 24  1013.4 24   10.0 24    2.9 21    7.0  999.9    78.1    48.9   0.00G 999.9  000000
725053 94728  20140521    69.5 24    45.3 24  1014.5 24  1009.7 24   10.0 24    2.7 23    7.0  999.9    78.1    53.1   0.00G 999.9  000000
725053 94728  20140522    62.7 24    56.3 24  1011.1 15  1006.2 24    4.9 24    2.5 22    7.0  999.9    73.9    60.1   0.22G 999.9  110000
725053 94728  20140523    62.2 24    56.5 24  1011.5 13  1006.5 24    5.0 24    3.1 24    8.0   17.1    71.1    59.0   0.02G 999.9  010000
725053 94728  20140524    60.2 24    54.1 24  1015.5 13  1010.4 24    7.2 24    3.4 24    8.0  999.9    71.1    55.9   0.99G 999.9  110000
725053 94728  20140525    65.8 24    51.1 24  1018.1 23  1013.3 24    8.0 24    2.0 24    6.0  999.9    80.1    55.0   0.32G 999.9  000000
725053 94728  20140526    74.7 24    48.0 24  1016.0 24  1011.2 24   10.0 24    3.7 21    8.9   18.1    86.0    55.0   0.00G 999.9  000000
725053 94728  20140527    78.3 24    55.0 24  1011.0 24  1006.3 24    9.9 24    3.4 24    8.9   19.0    86.0    66.0   0.00G 999.9  000000
725053 94728  20140528    61.5 24    52.8 24  1013.2 24  1008.5 24    9.2 24    6.3 24   11.1   18.1    86.0    55.0   0.00G 999.9  000000
725053 94728  20140529    56.3 24    43.4 24  1022.2 21  1017.5 24   10.0 24    4.8 21    9.9   15.9    66.0    51.1   0.00G 999.9  000000
725053 94728  20140530    63.3 24    44.7 24  1018.8 24  1014.0 24    9.9 24    1.6 23    6.0   14.0    75.0    51.1   0.00G 999.9  000000
725053 94728  20140531    64.2 24    48.7 24  1020.3 24  1015.4 24   10.0 24    5.5 24   11.1   22.0    75.0    55.0   0.00G 999.9  010000
725053 94728  20140601    64.8 24    41.2 24  1026.4 24  1021.5 24   10.0 24    2.8 24    6.0  999.9    77.0    55.0   0.05G 999.9  000000
725053 94728  20140602    69.7 24    45.4 24  1022.2 24  1017.3 24   10.0 24    3.9 23    6.0   15.9    80.1    55.0   0.00G 999.9  000000
725053 94728  20140603    75.3 24    58.5 24  1014.3 22  1009.2 24    8.9 24    3.7 23    8.0  999.9    87.1    59.0   0.00G 999.9  010000
725053 94728  20140604    70.8 24    62.3 24  1009.1 18  1004.7 24    6.3 24    2.7 24    8.9   14.0    87.1    63.0   0.12G 999.9  000000
725053 94728  20140605    68.1 24    60.0 24  1006.0 17  1000.8 24    6.5 24    4.5 23    9.9   17.1    82.0    61.0   0.62G 999.9  010000
725053 94728  20140606    67.7 24    47.9 24  1010.5 24  1005.7 24   10.0 24    4.2 24    8.0  999.9    75.9    61.0   0.25G 999.9  000000
725053 94728  20140607    71.0 24    50.9 24  1014.5 24  1009.7 24   10.0 24    2.5 23    6.0  999.9    82.0    60.1   0.00G 999.9  000000
725053 94728  20140608    75.0 24    53.9 24  1013.5 24  1008.8 24   10.0 24    2.1 22    8.0  999.9    86.0    60.1   0.00G 999.9  000000
725053 94728  20140609    67.4 24    59.2 24  1013.2 12  1008.8 24    4.6 24    3.6 24    6.0  999.9    73.9*   62.6*  0.64G 999.9  110000
725053 94728  20140610    69.5 24    64.5 24  1014.0 19  1009.2 24    5.4 24    3.4 24    7.0  999.9    77.0    63.0   0.96G 999.9  000000
725053 94728  20140611    67.0 24    60.6 24  1017.8 16  1012.7 24    8.7 24    6.0 24   11.1   18.1    77.0    61.0   0.02G 999.9  010000
725053 94728  20140612    64.7 24    59.5 24  1017.8 16  1012.6 24    6.6 24    4.6 22    8.0  999.9    72.0*   60.1*  0.00I 999.9  000000
725053 94728  20140613    69.5 24    65.6 24  1010.1 14  1005.8 24    4.1 24    3.4 24    6.0  999.9    79.0    60.1   0.21G 999.9  110000
725053 94728  20140614    69.0 24    59.3 24  1011.6 19  1006.1 24    7.4 24    3.7 23   11.1   19.0    72.0*   64.0*  1.14G 999.9  010000
725053 94728  20140615    67.7 24    50.3 24  1017.7 24  1012.9 24   10.0 24    4.0 23    8.0  999.9    80.1    59.0   0.00G 999.9  000000
725053 94728  20140616    72.3 24    55.3 24  1019.5 24  1014.7 24   10.0 24    2.1 23    7.0  999.9    81.0    59.0   0.00G 999.9  000000
725053 94728  20140617    77.7 24    62.1 24  1016.7 24  1011.9 24    9.0 24    3.4 23    6.0  999.9    89.1    63.0   0.00G 999.9  000000
725053 94728  20140618    83.4 24    62.7 24  1011.7 24  1007.0 24    9.7 24    5.6 20   11.1   19.0    89.1    71.1   0.00G 999.9  000000
725053 94728  20140619    74.9 24    62.0 24  1014.9 23  1010.2 24   10.0 24    3.0 23    8.0  999.9    89.1    69.1   0.00G 999.9  010000
725053 94728  20140620    71.8 24    50.5 24  1014.9 24  1010.1 24    9.3 24    3.7 23    7.0  999.9    79.0    64.0   0.15G 999.9  010000
725053 94728  20140621    70.4 24    46.6 24  1013.8 24  1009.0 24   10.0 24    4.7 23    8.9   15.9    79.0    62.1   0.00G 999.9  000000
725053 94728  20140622    69.8 24    53.2 24  1014.3 24  1009.5 24   10.0 24    1.5 24    5.1  999.9    79.0    62.1   0.00G 999.9  000000
725053 94728  20140623    71.8 24    54.4 24  1018.7 24  1013.9 24   10.0 24    2.4 21    8.0  999.9    81.0    64.0   0.00G 999.9  000000
725053 94728  20140624    73.1 24    57.9 24  1019.9 24  1015.1 24   10.0 24    3.8 21    8.0   18.1    81.0    64.9   0.00G 999.9  000000
725053 94728  20140625    75.4 24    65.8 24  1014.6 20  1009.9 24    9.0 24    5.0 22    8.0   17.1    84.9    68.0   0.00G 999.9  010000
725053 94728  20140626    76.6 24    67.6 24  1010.5 20  1005.8 24    9.0 24    3.4 23    8.0  999.9    84.9    70.0   0.15G 999.9  010000
725053 94728  20140627    75.1 24    60.6 24  1018.1 21  1013.2 24   10.0 24    3.4 20    9.9  999.9    82.9    69.1   0.07G 999.9  000000
725053 94728  20140628    74.5 24    54.8 24  1023.9 24  1019.1 24   10.0 24    2.5 24    7.0  999.9    87.1    66.0   0.00G 999.9  000000
725053 94728  20140629    74.4 24    56.2 24  1023.4 24  1018.6 24   10.0 24    2.1 22    5.1  999.9    87.1    66.0   0.00G 999.9  000000
725053 94728  20140630    75.7 24    59.1 24  1018.0 24  1013.3 24   10.0 24    2.2 21    5.1  999.9    84.0    68.0   0.00G 999.9  000000
725053 94728  20140701    79.1 24    66.8 24  1012.6 24  1007.9 24   10.0 24    3.9 21    7.0   14.0    89.1    69.1   0.00G 999.9  000000
725053 94728  20140702    81.3 24    69.4 24  1011.3 21  1006.8 24    8.6 24    3.5 22   11.1   22.0    91.0    72.0   0.00G 999.9  110000
725053 94728  20140703    77.3 24    71.8 24  1013.2 18  1008.7 24    5.8 24    2.0 24    8.0   22.0    91.0    72.0   1.00G 999.9  110000
725053 94728  20140704    70.4 24    65.9 24  1014.4 18  1009.7 24    6.2 24    3.7 23    8.9   19.0    87.1    64.9   1.74G 999.9  110000
725053 94728  20140705    71.4 24    49.1 24  1018.5 24  1013.7 24   10.0 24    6.7 23    9.9   19.0    81.0    63.0   0.14G 999.9  000000
725053 94728  20140706    76.0 24    52.5 24  1017.4 24  1012.6 24   10.0 24    4.1 22    8.9   17.1    84.0    63.0   0.00G 999.9  000000
725053 94728  20140707    79.8 24    61.8 24  1010.7 24  1006.0 24    9.6 24    4.8 19    8.9   15.9    90.0    66.0   0.00G 999.9  000000
725053 94728  20140708    81.4 24    66.6 24  1008.3 23  1003.6 24    8.1 24    4.1 22    7.0   20.0    91.0    71.1   0.43G 999.9  010000
725053 94728  20140709    78.8 24    65.0 24  1010.1 24  1005.4 24    9.8 24    4.9 19   11.1   19.0    86.0    72.0   0.39G 999.9  010000
725053 94728  20140710    75.4 24    62.1 24  1017.2 24  1012.2 24    9.6 24    2.9 24    7.0   18.1    88.0    71.1   0.09G 999.9  010000
725053 94728  20140711    76.8 24    58.4 24  1021.4 24  1016.6 24   10.0 24    3.5 23    8.0  999.9    86.0    72.0   0.00G 999.9  000000
725053 94728  20140712    76.2 24    60.5 24  1022.6 24  1017.9 24    9.8 24    2.1 22    8.9   17.1    86.0    71.1   0.00G 999.9  000000
725053 94728  20140713    75.8 24    65.2 24  1017.4 23  1012.7 24    9.3 24    4.3 23    8.0   14.0    82.0*   72.0*  0.00G 999.9  010000
725053 94728  20140714    75.7 23    70.8 23  1011.4 11  1006.9 12    7.2 13    3.0 11    5.1  999.9    82.9*   69.8*  0.03G 999.9  010000
725053 94728  20140715    75.3 24    72.0 24  1008.3 15  1004.2 24    4.4 24    2.8 24    7.0   15.9    86.0    72.0   0.46G 999.9  110000
725053 94728  20140716    73.3 24    64.9 24  1009.3 15  1004.0 24    6.6 24    2.5 24    6.0  999.9    86.0    68.0   1.30G 999.9  010000
725053 94728  20140717    73.6 24    54.8 24  1013.9 24  1009.1 24   10.0 24    3.5 24    7.0  999.9    81.0    66.9   0.00G 999.9  000000
725053 94728  20140718    73.4 24    52.8 24  1021.6 24  1016.8 24   10.0 24    3.6 23    8.0  999.9    81.0    64.0   0.00G 999.9  000000
725053 94728  20140719    72.2 24    51.3 24  1023.7  4  1019.0  4   10.0  4    4.5  4    6.0  999.9    75.9*   68.5*  0.00G 999.9  000000
725053 94728  20140720    71.9 23    58.5 23  1020.0  8  1015.2  8   10.0  8    5.4  7    8.0  999.9    78.1*   66.2*  0.00G 999.9  000000
725053 94728  20140721    73.9 24    60.3 24  1021.3 23  1016.5 24    9.8 24    1.6 23    4.1  999.9    84.9    64.0   0.00G 999.9  000000
725053 94728  20140722    77.0 24    63.5 24  1020.5 24  1015.8 24    9.9 24    2.3 23    6.0  999.9    86.0    66.9   0.00G 999.9  000000
725053 94728  20140723    79.7 24    66.9 24  1013.7 23  1009.0 24    9.8 24    4.8 22    7.0   15.9    88.0    71.1   0.00G 999.9  000000
725053 94728  20140724    75.1 24    63.6 24  1010.3 21  1005.7 24    8.7 19    4.4 22    8.0   22.0    79.0*   71.6*  0.19G 999.9  010000
725053 94728  20140725    73.7 24    53.4 24  1014.7 19  1010.0 19   10.0 19    3.5 18    8.0  999.9    82.0    66.0   0.00G 999.9  000000
